id,name,path
"976759_9392773_9884559","Hot Breakfast","Food/Breakfast & Cereal/Hot Breakfast"
"976759_9392773_4596114","Hot Cereal","Food/Breakfast & Cereal/Hot Cereal"
"976759_976783_1831416","Kellogg's Nutri-Grain Soft Baked Breakfast Bars","Food/Breakfast & Cereal/Kellogg's Nutri-Grain Soft Baked Breakfast Bars"
"976759_976783_8832936","Kid Friendly Breakfast","Food/Breakfast & Cereal/Kid Friendly Breakfast"
"976759_9392773_8196081","Muffins & Pastries","Food/Breakfast & Cereal/Muffins & Pastries"
"976759_9392773_9671607","Oatmeal","Food/Breakfast & Cereal/Oatmeal"
"976759_976783_1231210","Oatmeal & Grits","Food/Breakfast & Cereal/Oatmeal & Grits"
"976759_976783_7830606","Oatmeal & Grits","Food/Breakfast & Cereal/Oatmeal & Grits"
"976759_976783_6212246","On the go breakfast","Food/Breakfast & Cereal/On the go breakfast"
"976759_9392773_9285289","Pancake and Waffle Toppings","Food/Breakfast & Cereal/Pancake and Waffle Toppings"
"976759_976783_2228922","Pancakes & Waffles","Food/Breakfast & Cereal/Pancakes & Waffles"
"976759_976783_9424911","Quaker Breakfast","Food/Breakfast & Cereal/Quaker Breakfast"
"976759_976783_4572072","Rice Krispies Treats","Food/Breakfast & Cereal/Rice Krispies Treats"
"976759_9392773_6009402","Syrup","Food/Breakfast & Cereal/Syrup"
"976759_3407478","Bring the Juice","Food/Bring the Juice"
"976759_1096070","Candy","Food/Candy"
"976759_1096070_2851671","Better for you","Food/Candy/Better for you"
"976759_1096070_4888541","Brittle, Caramel & Toffee","Food/Candy/Brittle, Caramel & Toffee"
"976759_1096070_9143353","Bulk Candy","Food/Candy/Bulk Candy"
"976759_1096070_1429102","Candy Bars","Food/Candy/Candy Bars"
"976759_1096070_1224976","Chocolate","Food/Candy/Chocolate"
"976759_1096070_5658771","Christmas Candy","Food/Candy/Christmas Candy"
"976759_1096070_9134702","Cotton Candy","Food/Candy/Cotton Candy"
"976759_1096070_4780634","Easter Candy","Food/Candy/Easter Candy"
"976759_1096070_8799356","Feastables","Food/Candy/Feastables"
"976759_1096070_6555134","Fruit Flavored & Sour Candy","Food/Candy/Fruit Flavored & Sour Candy"
"976759_1096070_1224977","Gum","Food/Candy/Gum"
"976759_1096070_5851594","Gum & mints","Food/Candy/Gum & mints"
"976759_1096070_1224975","Gummy & Chewy Candy","Food/Candy/Gummy & Chewy Candy"
"976759_1096070_6041305","Halloween Candy","Food/Candy/Halloween Candy"
"976759_1096070_1224979","Hard Candy & Lollipops","Food/Candy/Hard Candy & Lollipops"
"976759_1096070_3090206","Mexican Candy","Food/Candy/Mexican Candy"
"976759_1096070_1224978","Mints","Food/Candy/Mints"
"976759_1096070_1224980","Multipacks & Bags","Food/Candy/Multipacks & Bags"
"976759_1096070_6336392","New in Candy","Food/Candy/New in Candy"
"976759_1096070_7069014","On the Go","Food/Candy/On the Go"
"976759_1096070_1241359","Shop by Brand","Food/Candy/Shop by Brand"
"976759_1096070_5013550","Shop candy by occasion","Food/Candy/Shop candy by occasion"
"976759_1096070_1517562","Sugar Free Candy","Food/Candy/Sugar Free Candy"
"976759_1096070_9457805","Valentine's Candy","Food/Candy/Valentine's Candy"
"976759_1086446","Coffee","Food/Coffee"
"976759_9570853","Coffee & Tea Subscription","Food/Coffee & Tea Subscription"
"976759_1086446_1889967","Allegro Coffee","Food/Coffee/Allegro Coffee"
"976759_1086446_2559085","Arabica Coffee","Food/Coffee/Arabica Coffee"
"976759_1086446_5857329","Barista Prima Coffeehouse","Food/Coffee/Barista Prima Coffeehouse"
"976759_1086446_3508859","Black Rifle Coffee","Food/Coffee/Black Rifle Coffee"
"976759_1086446_7859290","Black Rifle Coffee Pods","Food/Coffee/Black Rifle Coffee Pods"
"976759_1086446_2922868","Black Rifle Ship To Home Coffee","Food/Coffee/Black Rifle Ship To Home Coffee"
"976759_1086446_7443436","Blue Bottle Coffee","Food/Coffee/Blue Bottle Coffee"
"976759_1086446_1229654","Bottled Coffee","Food/Coffee/Bottled Coffee"
"976759_1086446_2931262","Boyers Coffee","Food/Coffee/Boyers Coffee"
"976759_1086446_5480182","Brooklyn Bean Roastery","Food/Coffee/Brooklyn Bean Roastery"
"976759_1086446_9164946","Bulk pods","Food/Coffee/Bulk pods"
"976759_1086446_4288945","Bulletproof","Food/Coffee/Bulletproof"
"976759_1086446_7145434","Cafe Bustelo","Food/Coffee/Cafe Bustelo"
"976759_1086446_5337550","Cafe Bustelo Ship To Home Coffee","Food/Coffee/Cafe Bustelo Ship To Home Coffee"
"976759_1086446_3060393","Cafe Du Monde Coffee","Food/Coffee/Cafe Du Monde Coffee"
"976759_1086446_7595739","Cafe Escapes Ship To Home Coffee","Food/Coffee/Cafe Escapes Ship To Home Coffee"
"976759_1086446_3775336","Cafe La Llave Coffee","Food/Coffee/Cafe La Llave Coffee"
"976759_1086446_2589844","Cameron's Coffee","Food/Coffee/Cameron's Coffee"
"976759_1086446_4163341","Cappuccino Coffee","Food/Coffee/Cappuccino Coffee"
"976759_1086446_5204146","Caribou Coffee","Food/Coffee/Caribou Coffee"
"976759_1086446_2894761","Chock full o'Nuts Coffee","Food/Coffee/Chock full o'Nuts Coffee"
"976759_1086446_9009206","Christopher Bean Coffee","Food/Coffee/Christopher Bean Coffee"
"976759_1086446_8753286","Coffee","Food/Coffee/Coffee"
"976759_1086446_7238690","Coffee & Coffee Pods","Food/Coffee/Coffee & Coffee Pods"
"976759_1086446_2310301","Coffee Additives","Food/Coffee/Coffee Additives"
"976759_1086446_5588831","Coffee and Tea","Food/Coffee/Coffee and Tea"
"976759_1086446_5475394","Coffee Bean and Tea Leaf","Food/Coffee/Coffee Bean and Tea Leaf"
"976759_1086446_1100007","Coffee Creamers","Food/Coffee/Coffee Creamers"
"976759_1086446_4542956","Coffee Drinks & Mix","Food/Coffee/Coffee Drinks & Mix"
"976759_1086446_1229655","Coffee Filters","Food/Coffee/Coffee Filters"
"976759_1086446_5228608","Coffee Flavors","Food/Coffee/Coffee Flavors"
"976759_1086446_6173211","Coffee Roast to Order","Food/Coffee/Coffee Roast to Order"
"976759_1086446_9241711","Coffee Syrups","Food/Coffee/Coffee Syrups"
"976759_1086446_5471454","Coffee With Chicory","Food/Coffee/Coffee With Chicory"
"976759_1086446_5484987","Cold Brew Ground Coffee","Food/Coffee/Cold Brew Ground Coffee"
"976759_1086446_3908418","Colombian Coffee","Food/Coffee/Colombian Coffee"
"976759_1086446_2425858","Community Coffee","Food/Coffee/Community Coffee"
"976759_1086446_1636748","Community Coffee Ship To Home","Food/Coffee/Community Coffee Ship To Home"
"976759_1086446_3387116","Crazy Cups","Food/Coffee/Crazy Cups"
"976759_1086446_7609659","Crazy Cups Coffee","Food/Coffee/Crazy Cups Coffee"
"976759_1086446_5303199","Cuban Coffee","Food/Coffee/Cuban Coffee"
"976759_1086446_3754266","Cuvee Coffee","Food/Coffee/Cuvee Coffee"
"976759_1086446_2469472","Dark Roast Coffee","Food/Coffee/Dark Roast Coffee"
"976759_1086446_3292988","Death Wish Coffee","Food/Coffee/Death Wish Coffee"
"976759_1086446_4286760","Death Wish Ship To Home Coffee","Food/Coffee/Death Wish Ship To Home Coffee"
"976759_1086446_2901896","Decaf Coffee","Food/Coffee/Decaf Coffee"
"976759_1086446_7310118","Dios Mio Coffee by Sofia Vergara","Food/Coffee/Dios Mio Coffee by Sofia Vergara"
"976759_1086446_2666670","Don Francisco's Coffee","Food/Coffee/Don Francisco's Coffee"
"976759_1086446_8067726","Double Donut Coffee","Food/Coffee/Double Donut Coffee"
"976759_1086446_7630289","Dunkin' Donuts","Food/Coffee/Dunkin' Donuts"
"976759_1086446_9091132","Dunkin' Ship To Home Coffee","Food/Coffee/Dunkin' Ship To Home Coffee"
"976759_1086446_1371544","Eight O'Clock Coffee","Food/Coffee/Eight O'Clock Coffee"
"976759_1086446_7224029","Eight O'Clock Ship To Home Coffee","Food/Coffee/Eight O'Clock Ship To Home Coffee"
"976759_1086446_4366064","Espresso","Food/Coffee/Espresso"
"976759_1086446_7775574","Espresso Pods & Capsules","Food/Coffee/Espresso Pods & Capsules"
"976759_1086446_9679850","Ethical Bean Coffee","Food/Coffee/Ethical Bean Coffee"
"976759_1086446_9426621","Fire department coffee","Food/Coffee/Fire department coffee"
"976759_1086446_8200909","Flavored Ground Coffee","Food/Coffee/Flavored Ground Coffee"
"976759_1086446_5919970","Folgers 1850 Coffee","Food/Coffee/Folgers 1850 Coffee"
"976759_1086446_9393075","Folgers Black Silk Coffee","Food/Coffee/Folgers Black Silk Coffee"
"976759_1086446_3100047","Folgers Coffee","Food/Coffee/Folgers Coffee"
"976759_1086446_6279310","Folgers Ship To Home Coffee","Food/Coffee/Folgers Ship To Home Coffee"
"976759_1086446_6460509","Four Sigmatic","Food/Coffee/Four Sigmatic"
"976759_1086446_9185846","Free rein","Food/Coffee/Free rein"
"976759_1086446_7463372","Free Rein Coffee","Food/Coffee/Free Rein Coffee"
"976759_1086446_9494964","French Market Coffee","Food/Coffee/French Market Coffee"
"976759_1086446_6833316","Frozen Bean Coffee","Food/Coffee/Frozen Bean Coffee"
"976759_1086446_3529850","Functional Coffee","Food/Coffee/Functional Coffee"
"976759_1086446_9208550","Gevalia","Food/Coffee/Gevalia"
"976759_1086446_6917621","Gloria Jean's Coffees","Food/Coffee/Gloria Jean's Coffees"
"976759_1086446_3653954","Great Value Coffee","Food/Coffee/Great Value Coffee"
"976759_1086446_5875478","Great Value Coffee Pods","Food/Coffee/Great Value Coffee Pods"
"976759_1086446_6490624","Green Mountain Coffee","Food/Coffee/Green Mountain Coffee"
"976759_1086446_6349793","Green Mountain Ship To Home Coffee","Food/Coffee/Green Mountain Ship To Home Coffee"
"976759_1086446_1229651","Ground Coffee","Food/Coffee/Ground Coffee"
"976759_1086446_2174088","Ground Coffee","Food/Coffee/Ground Coffee"
"976759_1086446_7002469","Hills Bros Coffee","Food/Coffee/Hills Bros Coffee"
"976759_1086446_3510432","Hot Beverages","Food/Coffee/Hot Beverages"
"976759_1086446_8601015","Iced Coffee","Food/Coffee/Iced Coffee"
"976759_1086446_7207956","illy Coffee","Food/Coffee/illy Coffee"
"976759_1086446_1229650","Instant Coffee","Food/Coffee/Instant Coffee"
"976759_1086446_7541069","Instant Coffee","Food/Coffee/Instant Coffee"
"976759_1086446_3896713","Javy Coffee","Food/Coffee/Javy Coffee"
"976759_1086446_3844694","Juan Valdez Coffee","Food/Coffee/Juan Valdez Coffee"
"976759_1086446_4490488","Kahawa 1893 Coffee","Food/Coffee/Kahawa 1893 Coffee"
"976759_1086446_9041445","Kauai Coffee","Food/Coffee/Kauai Coffee"
"976759_1086446_8135897","Keurig K-Cups & Coffee Pods","Food/Coffee/Keurig K-Cups & Coffee Pods"
"976759_1086446_5169965","Kicking Horse Coffee","Food/Coffee/Kicking Horse Coffee"
"976759_1086446_3763734","Krispy Kreme Coffee","Food/Coffee/Krispy Kreme Coffee"
"976759_1086446_2186660","La Colombe Coffee","Food/Coffee/La Colombe Coffee"
"976759_1086446_3345140","Lavazza Coffee","Food/Coffee/Lavazza Coffee"
"976759_1086446_7715337","Light Roast Coffee","Food/Coffee/Light Roast Coffee"
"976759_1086446_4029061","Lion Coffee","Food/Coffee/Lion Coffee"
"976759_1086446_4168978","Manual Shelf","Food/Coffee/Manual Shelf"
"976759_1086446_3591735","MAUD'S Ship To Home Coffee","Food/Coffee/MAUD'S Ship To Home Coffee"
"976759_1086446_8082858","MAUDS Coffee","Food/Coffee/MAUDS Coffee"
"976759_1086446_9154767","Maxwell House Coffee","Food/Coffee/Maxwell House Coffee"
"976759_1086446_2952758","McCafe","Food/Coffee/McCafe"
"976759_1086446_8054840","McCafe Ship To Home Coffee","Food/Coffee/McCafe Ship To Home Coffee"
"976759_1086446_2272924","Medium Roast Coffee","Food/Coffee/Medium Roast Coffee"
"976759_1086446_8415600","Mocha Mix","Food/Coffee/Mocha Mix"
"976759_1086446_4812120","National coffee month","Food/Coffee/National coffee month"
"976759_1086446_1801480","Nespresso Pods & Capsules","Food/Coffee/Nespresso Pods & Capsules"
"976759_1086446_1995978","New Coffee","Food/Coffee/New Coffee"
"976759_1086446_8218446","New England Coffee","Food/Coffee/New England Coffee"
"976759_1086446_4236581","Newman's Own Coffee","Food/Coffee/Newman's Own Coffee"
"976759_1086446_8551808","Organic Coffee","Food/Coffee/Organic Coffee"
"976759_1086446_5434583","Peet's Coffee","Food/Coffee/Peet's Coffee"
"976759_1086446_7853986","Peet's Ship To Home Coffee","Food/Coffee/Peet's Ship To Home Coffee"
"976759_1086446_5432700","Perfect Samplers Coffee","Food/Coffee/Perfect Samplers Coffee"
"976759_1086446_1394665","Postum Coffee","Food/Coffee/Postum Coffee"
"976759_1086446_9904732","Premium Ground Coffee","Food/Coffee/Premium Ground Coffee"
"976759_1086446_5248805","Rapid Fire Coffee","Food/Coffee/Rapid Fire Coffee"
"976759_1086446_1416772","Raven's Brew Coffee","Food/Coffee/Raven's Brew Coffee"
"976759_1086446_8320520","REVV Coffee","Food/Coffee/REVV Coffee"
"976759_1086446_3313187","San Francisco Bay Coffee","Food/Coffee/San Francisco Bay Coffee"
"976759_1086446_3520530","Seattle's Best Coffee","Food/Coffee/Seattle's Best Coffee"
"976759_1086446_2955086","Ship To Home Coffee","Food/Coffee/Ship To Home Coffee"
"976759_1086446_6683788","Ship To Home Coffee","Food/Coffee/Ship To Home Coffee"
"976759_1086446_3143145","Single-Serve Cups & Pods","Food/Coffee/Single-Serve Cups & Pods"
"976759_1086446_1229653","Single-Serve Cups & Pods","Food/Coffee/Single-Serve Cups & Pods"
"976759_1086446_2986178","Starbucks","Food/Coffee/Starbucks"
"976759_1086446_4252159","Starbucks Ship To Home Coffee","Food/Coffee/Starbucks Ship To Home Coffee"
"976759_1086446_5397338","Stone Street Coffee","Food/Coffee/Stone Street Coffee"
"976759_1086446_4754103","Strong & High Caffeine Coffee","Food/Coffee/Strong & High Caffeine Coffee"
"976759_1086446_5772849","Stumptown Coffee","Food/Coffee/Stumptown Coffee"
"976759_1086446_6202182","Super Coffee","Food/Coffee/Super Coffee"
"976759_1086446_9902997","Sustainably Sourced Coffee and Tea","Food/Coffee/Sustainably Sourced Coffee and Tea"
"976759_1086446_1587610","The Original Donut Shop","Food/Coffee/The Original Donut Shop"
"976759_1086446_1247843","The Original Donut Shop Ship To Home Coffee","Food/Coffee/The Original Donut Shop Ship To Home Coffee"
"976759_1086446_5550920","Tim Hortons Coffee","Food/Coffee/Tim Hortons Coffee"
"976759_1086446_2353747","Two Rivers Coffee","Food/Coffee/Two Rivers Coffee"
"976759_1086446_6364451","Victor Allen's","Food/Coffee/Victor Allen's"
"976759_1086446_9232806","Victor Allen's Ship To Home Coffee","Food/Coffee/Victor Allen's Ship To Home Coffee"
"976759_1086446_6427827","VitaCup","Food/Coffee/VitaCup"
"976759_1086446_7311495","Wake The Hell Up! Coffee","Food/Coffee/Wake The Hell Up! Coffee"
"976759_1086446_1229652","Whole Bean Coffee","Food/Coffee/Whole Bean Coffee"
"976759_1086446_6346545","Yuban Coffee","Food/Coffee/Yuban Coffee"
"976759_8149667","Comfort food","Food/Comfort food"
"976759_8149667_9003533","Chili","Food/Comfort food/Chili"
"976759_8149667_7475123","Comfort food","Food/Comfort food/Comfort food"
"976759_8149667_3415119","St. Patrick's day stews & chili","Food/Comfort food/St. Patrick's day stews & chili"
"976759_976786","Condiments, Sauces & Spices","Food/Condiments, Sauces & Spices"
"976759_976786_9696846","Condiments","Food/Condiments, Sauces & Spices/Condiments"
"976759_976786_4439815","Jams, Jellies and Preserves","Food/Condiments, Sauces & Spices/Jams, Jellies and Preserves"
"976759_976786_4515492","Smash Kitchen","Food/Condiments, Sauces & Spices/Smash Kitchen"
"976759_9176907","Dairy & Eggs","Food/Dairy & Eggs"
"976759_9176907_7545972","Biscuits, Cookies, Doughs & Crusts","Food/Dairy & Eggs/Biscuits, Cookies, Doughs & Crusts"
"976759_9176907_1001467","Butter & Margarine","Food/Dairy & Eggs/Butter & Margarine"
"976759_9176907_1001468","Cheese","Food/Dairy & Eggs/Cheese"
"976759_9176907_6336565","Chilled Snacks & Beverages","Food/Dairy & Eggs/Chilled Snacks & Beverages"
"976759_9176907_1341992","Cookie Dough","Food/Dairy & Eggs/Cookie Dough"
"976759_9176907_9550303","Cream & Creamers","Food/Dairy & Eggs/Cream & Creamers"
"976759_9176907_4752344","Dairy Brands","Food/Dairy & Eggs/Dairy Brands"
"976759_9176907_6053481","Dairy Essentials","Food/Dairy & Eggs/Dairy Essentials"
"976759_9176907_9527865","Dairy Recipe Food Trends","Food/Dairy & Eggs/Dairy Recipe Food Trends"
"976759_9176907_4504952","Doughs","Food/Dairy & Eggs/Doughs"
"976759_9176907_1001469","Eggs","Food/Dairy & Eggs/Eggs"
"976759_9176907_9413955","Great Value","Food/Dairy & Eggs/Great Value"
"976759_9176907_4405816","Milk","Food/Dairy & Eggs/Milk"
"976759_9176907_2427118","Non dairy milk buying guide","Food/Dairy & Eggs/Non dairy milk buying guide"
"976759_9176907_9893113","Plant-Based Dairy","Food/Dairy & Eggs/Plant-Based Dairy"
"976759_9176907_4899814","Protein Dairy","Food/Dairy & Eggs/Protein Dairy"
"976759_9176907_3733198","Pudding & Gelatin","Food/Dairy & Eggs/Pudding & Gelatin"
"976759_9176907_7287191","Sour Cream & Chilled Dips","Food/Dairy & Eggs/Sour Cream & Chilled Dips"
"976759_9176907_1001470","Yogurt","Food/Dairy & Eggs/Yogurt"
"976759_976789","Deli","Food/Deli"
"976759_976789_3827156","Budget Friendly Picks","Food/Deli/Budget Friendly Picks"
"976759_976789_4740967","Create Your Charcuterie Board","Food/Deli/Create Your Charcuterie Board"
"976759_976789_7155371","Deli Hot Case","Food/Deli/Deli Hot Case"
"976759_976789_8252357","Deli Meal Solutions","Food/Deli/Deli Meal Solutions"
"976759_976789_5428795","Deli Meat & Cheese","Food/Deli/Deli Meat & Cheese"
"976759_976789_3714576","Deli Nutrition Facts","Food/Deli/Deli Nutrition Facts"
"976759_976789_7419699","Deli Prepared Soups & Salads","Food/Deli/Deli Prepared Soups & Salads"
"976759_976789_7498848","Deli Private Brands","Food/Deli/Deli Private Brands"
"976759_976789_4194487","Deli Shop All","Food/Deli/Deli Shop All"
"976759_976789_2300191","Dinner Tonight","Food/Deli/Dinner Tonight"
"976759_976789_3251337","Fresh Meals","Food/Deli/Fresh Meals"
"976759_976789_7056897","Hummus, Dips & Salsa","Food/Deli/Hummus, Dips & Salsa"
"976759_976789_4237931","Kids Lunches & Snacks","Food/Deli/Kids Lunches & Snacks"
"976759_976789_9355377","Lunch Buying Guide","Food/Deli/Lunch Buying Guide"
"976759_976789_9449858","Lunch Combos","Food/Deli/Lunch Combos"
"976759_976789_8979491","Prepared Meals & Sides","Food/Deli/Prepared Meals & Sides"
"976759_976789_2985474","Sandwiches","Food/Deli/Sandwiches"
"976759_976789_1462139","Shop All Lunch","Food/Deli/Shop All Lunch"
"976759_976789_7852529","Soup and Sandwiches","Food/Deli/Soup and Sandwiches"
"976759_9801466","Delicious December","Food/Delicious December"
"976759_5004481","Dietary & Lifestyle Shop","Food/Dietary & Lifestyle Shop"
"976759_5004481_2475799","Alcohol Alternatives","Food/Dietary & Lifestyle Shop/Alcohol Alternatives"
"976759_5004481_7941405","Dairy Free Foods","Food/Dietary & Lifestyle Shop/Dairy Free Foods"
"976759_5004481_6339646","Feel Good Foods","Food/Dietary & Lifestyle Shop/Feel Good Foods"
"976759_5004481_9118701","Feel Good Meals","Food/Dietary & Lifestyle Shop/Feel Good Meals"
"976759_5004481_2536743","Feel Good Sides","Food/Dietary & Lifestyle Shop/Feel Good Sides"
"976759_5004481_9769485","Feel Good Snacks","Food/Dietary & Lifestyle Shop/Feel Good Snacks"
"976759_5004481_7089431","Gluten Free Meals and more","Food/Dietary & Lifestyle Shop/Gluten Free Meals and more"
"976759_5004481_1457133","Grab & Go Deli","Food/Dietary & Lifestyle Shop/Grab & Go Deli"
"976759_5004481_9114854","Health Inspired Breakfast","Food/Dietary & Lifestyle Shop/Health Inspired Breakfast"
"976759_5004481_3908039","Health Inspired Gut Foods","Food/Dietary & Lifestyle Shop/Health Inspired Gut Foods"
"976759_5004481_8465428","Health Inspired Lunch","Food/Dietary & Lifestyle Shop/Health Inspired Lunch"
"976759_5004481_4551059","Health Inspired Smoothies & Shakes","Food/Dietary & Lifestyle Shop/Health Inspired Smoothies & Shakes"
"976759_5004481_7963094","Healthy Eating","Food/Dietary & Lifestyle Shop/Healthy Eating"
"976759_5004481_4803116","Healthy Lifestyle","Food/Dietary & Lifestyle Shop/Healthy Lifestyle"
"976759_5004481_9339140","High Fiber Foods","Food/Dietary & Lifestyle Shop/High Fiber Foods"
"976759_5004481_8602597","High Protein Foods","Food/Dietary & Lifestyle Shop/High Protein Foods"
"976759_5004481_9418254","Keto Diet","Food/Dietary & Lifestyle Shop/Keto Diet"
"976759_5004481_7715306","Kosher","Food/Dietary & Lifestyle Shop/Kosher"
"976759_5004481_6036545","Low Calorie Foods","Food/Dietary & Lifestyle Shop/Low Calorie Foods"
"976759_5004481_8377127","Low sodium bacon","Food/Dietary & Lifestyle Shop/Low sodium bacon"
"976759_5004481_4632743","Low sodium broth","Food/Dietary & Lifestyle Shop/Low sodium broth"
"976759_5004481_6733659","Low Sodium Foods","Food/Dietary & Lifestyle Shop/Low Sodium Foods"
"976759_5004481_6518517","Low sodium meat","Food/Dietary & Lifestyle Shop/Low sodium meat"
"976759_5004481_8237330","Low Sugar Desserts","Food/Dietary & Lifestyle Shop/Low Sugar Desserts"
"976759_5004481_9198948","Mediterranean Diet","Food/Dietary & Lifestyle Shop/Mediterranean Diet"
"976759_5004481_1858214","No Sugar Foods","Food/Dietary & Lifestyle Shop/No Sugar Foods"
"976759_5004481_5915711","Paleo Diet","Food/Dietary & Lifestyle Shop/Paleo Diet"
"976759_5004481_6794259","Plant Based","Food/Dietary & Lifestyle Shop/Plant Based"
"976759_5004481_2468673","Plant Based Foods","Food/Dietary & Lifestyle Shop/Plant Based Foods"
"976759_5004481_1478340","Reduced Sugar","Food/Dietary & Lifestyle Shop/Reduced Sugar"
"976759_5004481_6169922","Salads, Dressings, & Toppings","Food/Dietary & Lifestyle Shop/Salads, Dressings, & Toppings"
"976759_5004481_6205394","Sugar Free Juice","Food/Dietary & Lifestyle Shop/Sugar Free Juice"
"976759_5004481_3986436","Vegan","Food/Dietary & Lifestyle Shop/Vegan"
"976759_5004481_7552486","Vegetarian","Food/Dietary & Lifestyle Shop/Vegetarian"
"976759_5004481_3122144","Whole Grain","Food/Dietary & Lifestyle Shop/Whole Grain"
"976759_6880042","Events","Food/Events"
"976759_6880042_9410871","7Up Canada Dry","Food/Events/7Up Canada Dry"
"976759_6880042_6725633","Airly","Food/Events/Airly"
"976759_6880042_9204345","Back To Routine","Food/Events/Back To Routine"
"976759_6880042_1330992","Back To School Feeding Reading","Food/Events/Back To School Feeding Reading"
"976759_6880042_3323756","Beneful Mainline","Food/Events/Beneful Mainline"
"976759_6880042_7415681","Big Game Food","Food/Events/Big Game Food"
"976759_6880042_8872455","Blue Buffalo Best Friends","Food/Events/Blue Buffalo Best Friends"
"976759_6880042_7404510","Blue Buffalo True Solutions","Food/Events/Blue Buffalo True Solutions"
"976759_6880042_4543687","Bumble Bee Foods","Food/Events/Bumble Bee Foods"
"976759_6880042_1729581","Bushschilibeans","Food/Events/Bushschilibeans"
"976759_6880042_9277567","Campbells Holiday Hauls","Food/Events/Campbells Holiday Hauls"
"976759_6880042_2917313","Campbells Snacks","Food/Events/Campbells Snacks"
"976759_6880042_7318177","Celsius","Food/Events/Celsius"
"976759_6880042_3111498","CELSIUS MLS Experience","Food/Events/CELSIUS MLS Experience"
"976759_6880042_9661163","Chex Holiday","Food/Events/Chex Holiday"
"976759_6880042_9699826","Chobani Coffee Creamer","Food/Events/Chobani Coffee Creamer"
"976759_6880042_4941827","Chobani High Protein","Food/Events/Chobani High Protein"
"976759_6880042_1851122","Chobani Recipes","Food/Events/Chobani Recipes"
"976759_6880042_6990598","Chobani Snack Smarter","Food/Events/Chobani Snack Smarter"
"976759_6880042_3241495","Chobanixpost","Food/Events/Chobanixpost"
"976759_6880042_1823875","Coca Cola Add Magic To Mealtime","Food/Events/Coca Cola Add Magic To Mealtime"
"976759_6880042_5437748","Coca Cola Spiced","Food/Events/Coca Cola Spiced"
"976759_6880042_7609123","Coca Cola Star Wars","Food/Events/Coca Cola Star Wars"
"976759_6880042_9494944","Coca Cola Y3000","Food/Events/Coca Cola Y3000"
"976759_6880042_2487708","CocaCola Olympic","Food/Events/CocaCola Olympic"
"976759_6880042_3088391","Contadina","Food/Events/Contadina"
"976759_6880042_8473562","Danone Happy Family","Food/Events/Danone Happy Family"
"976759_6880042_7667925","Delicious Wishes","Food/Events/Delicious Wishes"
"976759_6880042_2119415","DrPepperFootball","Food/Events/DrPepperFootball"
"976759_6880042_6636956","Duracell F1","Food/Events/Duracell F1"
"976759_6880042_9974125","Eight O Clock Coffee","Food/Events/Eight O Clock Coffee"
"976759_6880042_9602046","Energizer AC Pro","Food/Events/Energizer AC Pro"
"976759_6880042_7006146","Everyday Victories","Food/Events/Everyday Victories"
"976759_6880042_2099337","Familia Favorites","Food/Events/Familia Favorites"
"976759_6880042_4040262","Favorite Chips and Dip","Food/Events/Favorite Chips and Dip"
"976759_6880042_3715736","Ferrero Keebler El Fudge","Food/Events/Ferrero Keebler El Fudge"
"976759_6880042_9693458","Ferrero Keebler Superman","Food/Events/Ferrero Keebler Superman"
"976759_6880042_6926574","Fight Hunger","Food/Events/Fight Hunger"
"976759_6880042_6237437","Folgers1850","Food/Events/Folgers1850"
"976759_6880042_5974379","Frito Lay Official U.S.A Snacks of the FIFA World Cup 2022","Food/Events/Frito Lay Official U.S.A Snacks of the FIFA World Cup 2022"
"976759_6880042_9989982","Frito Lay's Snacksgiving","Food/Events/Frito Lay's Snacksgiving"
"976759_6880042_3038456","Fruit Roll Up Sour","Food/Events/Fruit Roll Up Sour"
"976759_6880042_3002751","Game Day","Food/Events/Game Day"
"976759_6880042_3903426","Get Your Grill On","Food/Events/Get Your Grill On"
"976759_6880042_8588436","Get Your Grill On Event","Food/Events/Get Your Grill On Event"
"976759_6880042_7767993","Get Your Grill On Week 1","Food/Events/Get Your Grill On Week 1"
"976759_6880042_3961639","Get Your Grill On Week 2","Food/Events/Get Your Grill On Week 2"
"976759_6880042_4552824","Get Your Grill On Week 3","Food/Events/Get Your Grill On Week 3"
"976759_6880042_9880435","Get Your Grill On Week 4","Food/Events/Get Your Grill On Week 4"
"976759_6880042_5220366","Get Your Grill On Week 5","Food/Events/Get Your Grill On Week 5"
"976759_6880042_5308043","Go Go Squeez","Food/Events/Go Go Squeez"
"976759_6880042_2517313","Goldfish","Food/Events/Goldfish"
"976759_6880042_6740781","Grow for Good","Food/Events/Grow for Good"
"976759_6880042_8525559","Hershey She Is","Food/Events/Hershey She Is"
"976759_6880042_1708308","Hershey's Halloween","Food/Events/Hershey's Halloween"
"976759_6880042_5215568","Hershey's Holiday","Food/Events/Hershey's Holiday"
"976759_6880042_4483105","Hidden Valley Ranch Marketside Pizza","Food/Events/Hidden Valley Ranch Marketside Pizza"
"976759_6880042_8320848","Holder 15","Food/Events/Holder 15"
"976759_6880042_4016549","Holder 2","Food/Events/Holder 2"
"976759_6880042_1749292","holder16","Food/Events/holder16"
"976759_6880042_6205832","Horizon Organic","Food/Events/Horizon Organic"
"976759_6880042_7178399","Hormel Back To School","Food/Events/Hormel Back To School"
"976759_6880042_4366685","Hydration Favorites","Food/Events/Hydration Favorites"
"976759_6880042_6072092","IAMS Checkup Challenge","Food/Events/IAMS Checkup Challenge"
